Summary,Issue key,Issue id,Issue Type,Status,Project key,Project name,Project type,Project lead,Project lead id,Project description,Project url,Priority,Resolution,Assignee,Assignee Id,Reporter,Reporter Id,Creator,Creator Id,Created,Updated,Last Viewed,Resolved,Due date,Votes,Labels,Labels,Labels,Labels,Description,Environment,Watchers,Watchers,Watchers,Watchers,Watchers Id,Watchers Id,Watchers Id,Watchers Id,Log Work,Log Work,Log Work,Original estimate,Remaining Estimate,Time Spent,Work Ratio,Σ Original Estimate,Σ Remaining Estimate,Σ Time Spent,Security Level,Inward issue link (Blocks),Inward issue link (Cloners),Inward issue link (Cloners),Inward issue link (Cloners),Inward issue link (Cloners),Inward issue link (Cloners),Inward issue link (Cloners),Outward issue link (Cloners),Inward issue link (Documents),Inward issue link (Documents),Inward issue link (Documents),Inward issue link (Documents),Inward issue link (Documents),Inward issue link (Documents),Inward issue link (Documents),Inward issue link (Documents),Inward issue link (Documents),Inward issue link (Documents),Inward issue link (Documents),Inward issue link (Documents),Inward issue link (Documents),Outward issue link (Documents),Inward issue link (Duplicate),Outward issue link (Duplicate),Outward issue link (Gantt End to Start),Inward issue link (Implements),Outward issue link (Implements),Outward issue link (Implements),Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Inward issue link (Tests),Inward issue link (Tests),Outward issue link (Tests),Outward issue link (Tests),Outward issue link (Tests),Outward issue link (Tests),Outward issue link (Tests),Outward issue link (Tests),Outward issue link (Tests),Outward issue link (Tests),Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Attachment,Custom field (Acceptance Criteria),Custom field (Actual end),Custom field (Actual start),Custom field (Additional Environment Details),Custom field (Affected hardware),Custom field (Affected services),Custom field (Approvals),Custom field (Backout plan),Custom field (Baseline start date),Custom field (Business Value),Custom field (Category),Custom field (Change reason),Custom field (Change risk),Custom field (Change type),Custom field (Contact Person),Custom field (Cost Estimation),Custom field (Cost over 2 years),Custom field (Customer Due Date),Custom field (Customer Release Notes),Custom field (Definition Level),Custom field (Development),Custom field (Dynamics Weblink),Custom field (End date),Custom field (Epic Color),Custom field (Epic Name),Custom field (Epic Status),Custom field (ErgebnisdesZyklus),Custom field (Estimate(Size)),Custom field (Expected Loss),Custom field (Expected Turnover 2 years),Custom field (Expected Turnover Project),Custom field (First Reported),Custom field (Focus Areas),Custom field (Goals),Custom field (Hardware),Custom field (Hardware Details),Custom field (ICG Details),Custom field (IGEL OS Details),Custom field (IGEL OS Version),Custom field (ISUS-DB-ID),Custom field (ISUS-ID),Custom field (Impact),Custom field (Implementation plan),Custom field (Issue Template),Custom field (Issue color),Custom field (Lauf Status),Custom field (Locked forms),Custom field (Log Details),Custom field (Major incident),Custom field (Open forms),Custom field (PM Initiator),Custom field (PMM Info),Custom field (PO Review),Custom field (Pending reason),Custom field (Planned end),Custom field (Planned start),Custom field (Preconditions),Custom field (Product (LX)),Custom field (Product (LX)),Custom field (Product (LX)),Custom field (Product (LX)),Custom field (Product (LX)),Custom field (Product (LX)),Custom field (Product (LX)),Custom field (Product (LX)),Custom field (Project Workflow ID),Custom field (Project overview key),Custom field (Project overview status),Custom field (QA Prio),Custom field (QA Test Advise),Custom field (Rank),Custom field (Related Cases),Custom field (Release Notes Checked),Custom field (Request Type),Custom field (Request Type),Custom field (Request participants),Custom field (Responders),Custom field (Reviewer),Custom field (Run Attributes),Custom field (Run Status),Satisfaction rating,Custom field (Security Requirements),Custom field (Sentiment),Custom field (ServiceNow Assignee),Custom field (ServiceNow ID),Custom field (ServiceNow Link),Custom field (ServiceNow Priority),Custom field (ServiceNow State),Custom field (Session Details),Custom field (Severity),Custom field (Specification),Sprint,Sprint,Sprint,Sprint,Custom field (Start date),Custom field (Start date),Custom field (Steps to reproduce),Custom field (Story point estimate),Custom field (Submitted forms),Custom field (Symptom),Custom field (Target end),Custom field (Target start),Custom field (Team),Custom field (Techdoc Info),Custom field (Test plan),Custom field (TestLink Path),Custom field (Tester),Custom field (TesterdesZyklus),Custom field (TestlinkID),Custom field (Total forms),Custom field (Troubleshooting Details),Custom field (UMS Details),Custom field (UMS Version),Custom field (Urgency),Custom field (VDI OS),Custom field (Vulnerability),Custom field (Workaround),Custom field ([CHART] Date of First Response),Custom field ([CHART] Time in Status),Custom field (isus_queue),Custom field (resultsOfCycle),Custom field (testersOfCycle),Custom field (urgencyOfRun),Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Comment,Status Category,Status Category Changed
Update Text of GPL Source Code Offering,QCL-3013,126850,Test Case,Open,QCL,Linux Testing,software,Volker Finger,712020:391f9e97-2260-49b8-8337-8824d0196357,,,Minor,,,,Mustafa Özkan,712020:9bb1c727-f244-4c52-b026-bcdbae588385,Mustafa Özkan,712020:9bb1c727-f244-4c52-b026-bcdbae588385,23/Mar/23 2:56 PM,23/Mar/23 2:56 PM,,,,0,,,,,,,Mustafa Özkan,,,,712020:9bb1c727-f244-4c52-b026-bcdbae588385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@13f8cff,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,Nicht getestet,,,,,,,,,,,,LXOS 7.x,OSC,,,,,,,,,,,,1|hzyi6v:,,,,,,,,,Not Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicht getestet,,,,,,,,,,,,,,,,To Do,10/Mar/25 10:17 AM
 Fabulatech in Vmware,QCL-3012,126818,Test Case,Open,QCL,Linux Testing,software,Volker Finger,712020:391f9e97-2260-49b8-8337-8824d0196357,,,Minor,,,,Mustafa Özkan,712020:9bb1c727-f244-4c52-b026-bcdbae588385,Mustafa Özkan,712020:9bb1c727-f244-4c52-b026-bcdbae588385,23/Mar/23 11:17 AM,13/Sep/23 4:11 PM,,,,0,,,,,,,Mustafa Özkan,,,,712020:9bb1c727-f244-4c52-b026-bcdbae588385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@6aadca5a,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,Nicht getestet,,,,,,,,,,,,LXOS 7.x,OSC,,,,,,,,,,,,1|hzyhxj:,,,,,,,,,Not Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicht getestet,,,,,,,,,,,,,,,,To Do,10/Mar/25 10:17 AM
Fabulatech in Citrix ,QCL-3011,126813,Test Case,Open,QCL,Linux Testing,software,Volker Finger,712020:391f9e97-2260-49b8-8337-8824d0196357,,,Minor,,,,Mustafa Özkan,712020:9bb1c727-f244-4c52-b026-bcdbae588385,Mustafa Özkan,712020:9bb1c727-f244-4c52-b026-bcdbae588385,23/Mar/23 10:37 AM,12/Sep/23 3:21 PM,,,,0,,,,,,,Mustafa Özkan,,,,712020:9bb1c727-f244-4c52-b026-bcdbae588385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@7a67958,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,Nicht getestet,,,,,,,,,,,,,,,,,,,,,,,,,1|hzyhwn:,,,,,,,,,Not Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicht getestet,,,,,,,,,,,,,,,,To Do,10/Mar/25 10:17 AM
Rolling Release contains sscep 0.10.0,QCL-3010,126808,Test Case,Open,QCL,Linux Testing,software,Volker Finger,712020:391f9e97-2260-49b8-8337-8824d0196357,,,Minor,,,,Mustafa Özkan,712020:9bb1c727-f244-4c52-b026-bcdbae588385,Mustafa Özkan,712020:9bb1c727-f244-4c52-b026-bcdbae588385,23/Mar/23 10:10 AM,23/Mar/23 10:11 AM,,,,0,,,,,,,Mustafa Özkan,,,,712020:9bb1c727-f244-4c52-b026-bcdbae588385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@4ecdb092,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,Nicht getestet,,,,,,,,,,,,LXOS 7.x,OSC,,,,,,,,,,,,1|hzyhvz:,,,,,,,,,Not Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicht getestet,,,,,,,,,,,,,,,,To Do,10/Mar/25 10:17 AM
OS12 Wifi Regulatory Domains,QCL-3009,126701,Test Case,Open,QCL,Linux Testing,software,Volker Finger,712020:391f9e97-2260-49b8-8337-8824d0196357,,,Minor,,,,Mustafa Özkan,712020:9bb1c727-f244-4c52-b026-bcdbae588385,Mustafa Özkan,712020:9bb1c727-f244-4c52-b026-bcdbae588385,22/Mar/23 8:00 AM,16/Jun/23 11:17 AM,,,,0,,,,,"See https://jira.igel.com/browse/LX8-5110 

 

{*}acceptance criteria{*}:
 * the user can change the wifi frequencies on the wifi page in Setup-Assistant
 * changing the wifi regulatory domain rescans with the given frequencies
h4.",,Mustafa Özkan,,,,712020:9bb1c727-f244-4c52-b026-bcdbae588385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@7ee2d86b,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,Nicht getestet,,,,,,,,,,,,LXOS 8.x,OSC 2,,,,,,,,,,,,1|hzyhof:,,,,,,,,,Not Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicht getestet,,,,,,,,,,,,,,,,To Do,10/Mar/25 10:17 AM
[Valid] OS12 Imprivata,QCL-2964,126120,Test Case,Open,QCL,Linux Testing,software,Volker Finger,712020:391f9e97-2260-49b8-8337-8824d0196357,,,Minor,,,,Mustafa Özkan,712020:9bb1c727-f244-4c52-b026-bcdbae588385,Mustafa Özkan,712020:9bb1c727-f244-4c52-b026-bcdbae588385,16/Mar/23 10:52 AM,05/Jan/24 2:30 PM,,,,0,,,,,"*This test case is cloned from the os11 case. If needed adjust this case to OS12.* 

RFID Reader
||Manufacturer||idVendor||idProduct||
|RDR-7582AKU|0x0c27|0x3bfa|
|HDW-IMP-MFR75|0x072f|0x2259|
|HDW-IMP-75|0x0c27|0x3bfa|

FP Reader
||Manufacturer||idVendor||idProduct||
|ET-700 (A4VPA)|0x147e|0x3001|
|ET-701 (A6VPA)|0x147e|0x2016|
|HDW-IMP-1C|0x147e|0x2016|

Note: for Every sessions, there is a specific user and RFID Card (Environment Description TODO)",,Mustafa Özkan,,,,712020:9bb1c727-f244-4c52-b026-bcdbae588385,,,,,,,,,,,,,,,,,,,,,,QCL-1086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@5fe143b4,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,Fehlerhaft,,,,,,,,,,,,LXOS 8.x,OSC 2,,,,,,,,,,,,1|hzygr3:,,,,,,,,,Not Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicht getestet,,,,,,,,,,,,,,,,To Do,10/Mar/25 10:17 AM
[Valid] OS12 Test MS Teams PWA 1.0.0,QCL-2961,126115,Test Case,Open,QCL,Linux Testing,software,Volker Finger,712020:391f9e97-2260-49b8-8337-8824d0196357,,,Minor,,,,Geronimo Wüst,712020:f51b0662-9da8-4f9c-9795-40af8572495a,Geronimo Wüst,712020:f51b0662-9da8-4f9c-9795-40af8572495a,16/Mar/23 10:15 AM,26/Jul/23 1:02 PM,,,,0,,,,,"Test the MS Teams PWA.

The app requires Chromium Browser to be installed (it should be automatically installed when installing MS Teams PWA).

Make sure the following setting is disabled in Chromium Browser:
* Chromium Browser -> Chromium Browser Global -> Privacy -> Block third party cookies",,Geronimo Wüst,,,,712020:f51b0662-9da8-4f9c-9795-40af8572495a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@87e0e4c,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,Nicht getestet,,,,,,,,,,,,LXOS 8.x,,,,,,,,,,,,,1|hzygov:,,,,,,,,,Not Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicht getestet,,,,,,,,,,,,,,,,To Do,10/Mar/25 10:17 AM
CVE Scan,QCL-2958,126038,Test Case,Open,QCL,Linux Testing,software,Volker Finger,712020:391f9e97-2260-49b8-8337-8824d0196357,,,Minor,,,,Christian Fries,712020:bc854c17-0a5e-464f-abbc-98597961dee0,Christian Fries,712020:bc854c17-0a5e-464f-abbc-98597961dee0,15/Mar/23 3:22 PM,15/Mar/23 3:23 PM,,,,0,,,,,,,Christian Fries,,,,712020:bc854c17-0a5e-464f-abbc-98597961dee0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@773fec03,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,Nicht getestet,,,,,,,,,,,,,,,,,,,,,,,,,1|hzygjj:,,,,,,,,,Not Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicht getestet,,,,,,,,,,,,,,,,To Do,10/Mar/25 10:17 AM
Vmware: Cisco Webex Meetings,QCL-2919,124614,Test Case,Open,QCL,Linux Testing,software,Volker Finger,712020:391f9e97-2260-49b8-8337-8824d0196357,,,Minor,,,,Mustafa Özkan,712020:9bb1c727-f244-4c52-b026-bcdbae588385,Mustafa Özkan,712020:9bb1c727-f244-4c52-b026-bcdbae588385,27/Feb/23 10:23 AM,05/Jan/24 2:30 PM,,,,0,,,,,Cloned from the citrix cisco webex meetings case. Please adjust to vmware while testing,,Mustafa Özkan,,,,712020:9bb1c727-f244-4c52-b026-bcdbae588385,,,,,,,,,,,,,,,,QCAPPS-120,,,,,,QCL-1311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@54d4d449,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,Bestanden,,,,,,,,,,,,LXOS 7.x,,,,,,,,,,,,,1|hzydhz:,,,,,,,,,Not Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicht getestet,,,,,,,,,,,,,,,,To Do,10/Mar/25 10:17 AM
Unified Communication | VMware Cisco Webex Teams/Meetings,QCL-2917,124605,Test Case,Open,QCL,Linux Testing,software,Volker Finger,712020:391f9e97-2260-49b8-8337-8824d0196357,,,Minor,,,,Mustafa Özkan,712020:9bb1c727-f244-4c52-b026-bcdbae588385,Mustafa Özkan,712020:9bb1c727-f244-4c52-b026-bcdbae588385,27/Feb/23 8:49 AM,30/Oct/25 10:58 AM,,,,0,,,,,"Check the integration and functionality of Cisco Webex Teams/Meetings. Cisco bundled teams and meetings.  During the test, look for error messages in the journal and the logs of Cisco.

h4. Important: Audio & Video functions requires webex meetings vdi to be activated on the client.  ",,Mustafa Özkan,,,,712020:9bb1c727-f244-4c52-b026-bcdbae588385,,,,,,,,,,,,,,,,QCAPPS-66,QCAPPS-119,QCL-4633,,,,QCL-1312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@5a6400b,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,Bestanden,,,,,,,,,,,,LXOS 7.x,,,,,,,,,,,,,1|hzydgv:,,,,,,,,,Not Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicht getestet,,,,,,,,,,,,,,,,To Do,10/Mar/25 10:17 AM
Unified Communication | VMware Zoom VDI,QCL-2916,124604,Test Case,Open,QCL,Linux Testing,software,Volker Finger,712020:391f9e97-2260-49b8-8337-8824d0196357,,,Minor,,,,Mustafa Özkan,712020:9bb1c727-f244-4c52-b026-bcdbae588385,Mustafa Özkan,712020:9bb1c727-f244-4c52-b026-bcdbae588385,27/Feb/23 8:47 AM,09/Oct/25 10:37 AM,,,,0,,,,,Vmware Zoom VDI test case. ,,Mustafa Özkan,,,,712020:9bb1c727-f244-4c52-b026-bcdbae588385,,,,,,,,,,,,,,,,QCL-3173,QCAPPS-118,,,,,QCL-1329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@24e1212b,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,Bestanden,,,,,,,,,,,,LXOS 7.x,,,,,,,,,,,,,1|hzydgn:,,,,,,,,,Not Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicht getestet,,,,,,,,,,,,,,,,To Do,10/Mar/25 10:17 AM
[BAD] OS12 Cisco Webex integration test,QCL-2911,124425,Test Case,Open,QCL,Linux Testing,software,Volker Finger,712020:391f9e97-2260-49b8-8337-8824d0196357,,,Minor,,,,Florian Klickermann,712020:7a6ceaa6-9c04-4a3b-8d66-5295f1d286d2,Florian Klickermann,712020:7a6ceaa6-9c04-4a3b-8d66-5295f1d286d2,24/Feb/23 11:06 AM,16/Jun/23 10:52 AM,,,,0,,,,,,,Florian Klickermann,,,,712020:7a6ceaa6-9c04-4a3b-8d66-5295f1d286d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LX8-2938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@6f63f4da,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,Nicht getestet,,,,,,,,,,,,,,,,,,,,,,,,,1|hzydaf:,,,,,,,,,Not Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicht getestet,,,24/Feb/23 11:07 AM;712020:7a6ceaa6-9c04-4a3b-8d66-5295f1d286d2;[~accountid:712020:e5969b12-1f21-45a9-9640-332ecba73608] please create a integration test like for Zoom VDI,,,,,,,,,,,,,To Do,10/Mar/25 10:17 AM
[BAD] OS12 Fabulatech plugins,QCL-2901,124260,Test Case,Open,QCL,Linux Testing,software,Volker Finger,712020:391f9e97-2260-49b8-8337-8824d0196357,,,Minor,,,,Mustafa Özkan,712020:9bb1c727-f244-4c52-b026-bcdbae588385,Mustafa Özkan,712020:9bb1c727-f244-4c52-b026-bcdbae588385,22/Feb/23 3:37 PM,20/Feb/24 10:02 AM,,,,0,,,,,"Placeholder case. Needs adjustment 

_Info: Dependency app for Fabulatech USB, Fabulatech Scanner and Fabulatech Webcam._
h2. Acceptance Criteria

Virtual channels can be enabled or disabled for each supported Remote Desktop client individually. Test for each client if enabling/disabling the Fabulatech virtual channel works as expected. For this test install a Fabulatech device redirection app and check if the Fabulatech server components behave accordingly for the virtual channel enabled or disabled.
h4.  ",,Mustafa Özkan,,,,712020:9bb1c727-f244-4c52-b026-bcdbae588385,,,,,,,,,,,,,,,,QCAPPS-221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@6527f44c,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,Nicht getestet,,,,,,,,,,,,LXOS 8.x,OSC 2,,,,,,,,,,,,1|hzycfz:,,,,,,,,,Not Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicht getestet,,,,,,,,,,,,,,,,To Do,10/Mar/25 10:17 AM
OS12 Change GA Product Logo,QCL-2894,124237,Test Case,Open,QCL,Linux Testing,software,Volker Finger,712020:391f9e97-2260-49b8-8337-8824d0196357,,,Minor,,,,Mustafa Özkan,712020:9bb1c727-f244-4c52-b026-bcdbae588385,Mustafa Özkan,712020:9bb1c727-f244-4c52-b026-bcdbae588385,22/Feb/23 1:06 PM,16/Jun/23 11:10 AM,,,,0,,,,,"See https://jira.igel.com/browse/GPB-1079

 

*Acceptance criteria:*

New Logo visible at boot/bootloader (os12-logo.png)

New Logo visible as Start menu button (os12-icon.png)

New Logo visible within Start Menu (os12-logo.png)

New Logo visible within About (os12-logo.png)

New Logo visible on the default IGEL wallpaper (os12-logo.png)

New Logo visible within OSC (os12-logo.png)

New Logo visible within App Portal (os12-icon.png)",,Mustafa Özkan,,,,712020:9bb1c727-f244-4c52-b026-bcdbae588385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@19bac57b,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,Nicht getestet,,,,,,,,,,,,LXOS 8.x,OSC 2,,,,,,,,,,,,1|hzyc9r:,,,,,,,,,Not Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicht getestet,,,,,,,,,,,,,,,,To Do,10/Mar/25 10:17 AM
[Base] | OS12 Multi Stage Update,QCL-2892,124217,Test Case,Open,QCL,Linux Testing,software,Volker Finger,712020:391f9e97-2260-49b8-8337-8824d0196357,,,Minor,,,,Mustafa Özkan,712020:9bb1c727-f244-4c52-b026-bcdbae588385,Mustafa Özkan,712020:9bb1c727-f244-4c52-b026-bcdbae588385,22/Feb/23 10:49 AM,02/Sep/25 3:21 PM,05/Apr/26 2:56 PM,,,0,,,,,"See ** [https://igel-jira.atlassian.net/browse/LX8-4454|https://igel-jira.atlassian.net/browse/LX8-4454|smart-link] *APP Installation*

* Two stage update process not working -> problem occurs if usable flash size does not fit current installed APPs + new base{color:#172b4d} system (mandatory for TP){color}

{color:#172b4d}For IGEL OS12 we may still run into situations where we are very tight on storage during some configuration changes. We should support every transition that ends up in a valid configuration.{color}

To do this, we may have to discard some partitions that should be in use, which forces us through a couple of steps. The worst case should be:

* Update Triggered => reboot
* Discard App partitions => Download new system => reboot
* Discard old system => (re)download new apps => reboot
* In new system 

*System where to find this behavior*

* Try to install a valid base_system with 2.5Gb free or less

*Acceptance criteria*

* Multi-Stage update works

*Information*

* [https://miro.com/app/board/uXjVOwgbwDI=/|https://miro.com/app/board/uXjVOwgbwDI=/]",,Mustafa Özkan,User known,,,712020:9bb1c727-f244-4c52-b026-bcdbae588385,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@6e472c81,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,Nicht getestet,,,,,,,,,,,,LXOS 8.x,OSC 2,,,,,,,,,,,,1|hzyc6n:,,,,,,,,,Not Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02 13:20:43.811,,,Nicht getestet,,,02/Sep/25 3:20 PM;712020:f2524417-3808-4ec8-a0ad-3b2596a88014;[~accountid:712020:f9663f55-400c-450c-9e5b-c1362672ace1] Can you please add details (test steps) to this test case. Thank you.,,,,,,,,,,,,,To Do,10/Mar/25 10:17 AM
OS12 Tray app: Battery - V2,QCL-2890,124210,Test Case,Open,QCL,Linux Testing,software,Volker Finger,712020:391f9e97-2260-49b8-8337-8824d0196357,,,Minor,,,,Mustafa Özkan,712020:9bb1c727-f244-4c52-b026-bcdbae588385,Mustafa Özkan,712020:9bb1c727-f244-4c52-b026-bcdbae588385,22/Feb/23 10:27 AM,16/Jun/23 11:09 AM,,,,0,,,,,"See https://jira.igel.com/browse/LX8-4470

*acceptance criteria*
 * XFCE power manager is removed
 * Systray
 ** Show only one battery icon
 * info window
 ** Dynamically react on device changes
 *** Devices must be added/removed from the list when they are addedd/removed from the TC
 * Notifications
 ** Still show critical battery notification
h4.",,Mustafa Özkan,,,,712020:9bb1c727-f244-4c52-b026-bcdbae588385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@2b724b9a,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,,,,,,,,,,Nicht getestet,,,,,,,,,,,,LXOS 8.x,OSC 2,,,,,,,,,,,,1|hzyc5j:,,,,,,,,,Not Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicht getestet,,,,,,,,,,,,,,,,To Do,10/Mar/25 10:17 AM
